X,Y,AddSystem,UTAddPtID,FullAdd,AddNum,AddNumSuff,PrefixDir,StreetName,StreetType,SuffixDir,LandmarkNa,Building,UnitType,UnitID,City,ZipCode,CountyID,State,PtLocation,PtType,Structure,ParcelID,AddSource,LoadDate
-111.690683001841194,40.251796884427115,PROVO,PROVO | 1339 N 1850 W,1339 N 1850 W,1339,,N,1850,,W,,,,,PROVO,84604,49049,UT,,,,552200003,UTAH COUNTY,2013/06/19
-111.697591123076506,40.242418113563552,PROVO,PROVO | 2225 W 620 N,2225 W 620 N,2225,,W,620,,N,,,,,PROVO,84601,49049,UT,,,,210240118,UTAH COUNTY,2013/06/19
-111.698751611717171,40.243548988652016,PROVO,PROVO | 2290 W 710 N,2290 W 710 N,2290,,W,710,,N,,,,,PROVO,84601,49049,UT,,,,410880008,UTAH COUNTY,2013/06/19
-111.702298299860715,40.243241474450684,PROVO,PROVO | 2475 W 710 N,2475 W 710 N,2475,,W,710,,N,,,,,PROVO,84601,49049,UT,,,,410860030,UTAH COUNTY,2013/06/19
-111.701630904373644,40.24277829974325,PROVO,PROVO | 2440 W 620 N,2440 W 620 N,2440,,W,620,,N,,,,,PROVO,84601,49049,UT,,,,410860039,UTAH COUNTY,2013/06/19
-111.699034647533765,40.243210781627333,PROVO,PROVO | 2305 W 710 N,2305 W 710 N,2305,,W,710,,N,,,,,PROVO,84601,49049,UT,,,,410880012,UTAH COUNTY,2013/06/19
-111.699345832214277,40.242763481222347,PROVO,PROVO | 2324 W 620 N,2324 W 620 N,2324,,W,620,,N,,,,,PROVO,84601,49049,UT,,,,410880021,UTAH COUNTY,2013/06/19
-111.698401139945815,40.242771078029328,PROVO,PROVO | 2266 W 620 N,2266 W 620 N,2266,,W,620,,N,,,,,PROVO,84601,49049,UT,,,,410880024,UTAH COUNTY,2013/06/19
-111.707194889130591,40.246110850840694,PROVO,PROVO | 2721 W 950 N,2721 W 950 N,2721,,W,950,,N,,,,,PROVO,84601,49049,UT,,,,511860022,UTAH COUNTY,2013/06/19
-111.7076235638051,40.244778907536059,PROVO,PROVO | 2764 W 820 N,2764 W 820 N,2764,,W,820,,N,,,,,PROVO,84601,49049,UT,,,,463620001,UTAH COUNTY,2013/06/19
-111.707700923725412,40.245749637582385,PROVO,PROVO | 906 N 2770 W,906 N 2770 W,906,,N,2770,,W,,,,,PROVO,84601,49049,UT,,,,463620005,UTAH COUNTY,2013/06/19
-111.70085276761553,40.232703388726392,PROVO,PROVO | 2402 W 90 S,2402 W 90 S,2402,,W,90,,S,,,,,PROVO,84601,49049,UT,,,,366040012,UTAH COUNTY,2013/06/19
-111.700484488559965,40.233388345034456,PROVO,PROVO | 36 S 2370 W,36 S 2370 W,36,,S,2370,,W,,,,,PROVO,84601,49049,UT,,,,365680009,UTAH COUNTY,2013/06/19
-111.701492863353224,40.23124873877282,PROVO,PROVO | 2427 W 180 S,2427 W 180 S,2427,,W,180,,S,,,,,PROVO,84601,49049,UT,,,,368610029,UTAH COUNTY,2013/06/19
-111.702161105878147,40.231247389369763,PROVO,PROVO | 2471 W 180 S,2471 W 180 S,2471,,W,180,,S,,,,,PROVO,84601,49049,UT,,,,368610027,UTAH COUNTY,2013/06/19
-111.702658783260347,40.23085894988467,PROVO,PROVO | 2481 W 230 S,2481 W 230 S,2481,,W,230,,S,,,,,PROVO,84601,49049,UT,,,,368610013,UTAH COUNTY,2013/06/19
-111.700887275344371,40.230577518841386,PROVO,PROVO | 2409 W 230 S,2409 W 230 S,2409,,W,230,,S,,,,,PROVO,84601,49049,UT,,,,366040025,UTAH COUNTY,2013/06/19
-111.700295843184875,40.236448872696016,PROVO,PROVO | 232 N 2370 W,232 N 2370 W,232,,N,2370,,W,,,,,PROVO,84601,49049,UT,,,,510260018,UTAH COUNTY,2013/06/19
-111.700463010966772,40.226021004181739,PROVO,PROVO | 2325 W 560 S,2325 W 560 S,2325,,W,560,,S,,,,,PROVO,84601,49049,UT,,,,210380021,UTAH COUNTY,2013/06/19
-111.693989532513697,40.232499061824818,PROVO,PROVO | 84 S 1980 W,84 S 1980 W,84,,S,1980,,W,,,,,PROVO,84601,49049,UT,,,,414880002,UTAH COUNTY,2013/06/19
-111.702907148949464,40.23019849940674,PROVO,PROVO | 2496 W 280 S,2496 W 280 S,2496,,W,280,,S,,,,,PROVO,84601,49049,UT,,,,368610041,UTAH COUNTY,2013/06/19
-111.700889119532349,40.229308273137171,PROVO,PROVO | 336 S 2390 W,336 S 2390 W,336,,S,2390,,W,,,,,PROVO,84601,49049,UT,,,,367110045,UTAH COUNTY,2013/06/19
-111.701417878542443,40.228629099675501,PROVO,PROVO | 383 S 2430 W,383 S 2430 W,383,,S,2430,,W,,,,,PROVO,84601,49049,UT,,,,367340054,UTAH COUNTY,2013/06/19
-111.706661233250784,40.241136828428914,PROVO,PROVO | 2694 W 530 N,2694 W 530 N,2694,,W,530,,N,,,,,PROVO,84601,49049,UT,,,,454260016,UTAH COUNTY,2013/06/19
-111.706822229591808,40.240926919315683,PROVO,PROVO | 2705 W 530 N,2705 W 530 N,2705,,W,530,,N,,,,,PROVO,84601,49049,UT,,,,454260017,UTAH COUNTY,2013/06/19
-111.702675776909189,40.250833125491518,PROVO,PROVO | 1263 N 2470 W,1263 N 2470 W,1263,,N,2470,,W,,,,,PROVO,84601,49049,UT,,,,556000050,UTAH COUNTY,2013/06/19
-111.701480592005282,40.252065731032694,PROVO,PROVO | 1337 N REESE DR,1337 N REESE DR,1337,,N,REESE,DR,,,,,,PROVO,84601,49049,UT,,,,514200093,UTAH COUNTY,2013/06/19
-111.703810067998759,40.252159698552795,PROVO,PROVO | 1367 N 2540 W,1367 N 2540 W,1367,,N,2540,,W,,,,,PROVO,84601,49049,UT,,,,514200101,UTAH COUNTY,2013/06/19
-111.701132859447554,40.241282528975731,PROVO,PROVO | 536 N 2430 W,536 N 2430 W,536,,N,2430,,W,,,,,PROVO,84601,49049,UT,,,,552750019,UTAH COUNTY,2013/06/19
-111.700842886960999,40.24205214909442,PROVO,PROVO | 585 N 2400 W,585 N 2400 W,585,,N,2400,,W,,,,,PROVO,84601,49049,UT,,,,552630012,UTAH COUNTY,2013/06/19
-111.703013719653228,40.246334440525857,PROVO,PROVO | 2495 W 960 N,2495 W 960 N,2495,,W,960,,N,,,,,PROVO,84601,49049,UT,,,,464030017,UTAH COUNTY,2013/06/19
-111.702181566562714,40.24634886233261,PROVO,PROVO | 2455 W 960 N,2455 W 960 N,2455,,W,960,,N,,,,,PROVO,84601,49049,UT,,,,464030020,UTAH COUNTY,2013/06/19
-111.701762062678455,40.24632591060228,PROVO,PROVO | 2441 W 960 N,2441 W 960 N,2441,,W,960,,N,,,,,PROVO,84601,49049,UT,,,,464030021,UTAH COUNTY,2013/06/19
-111.697564735867644,40.244589246312081,PROVO,PROVO | 828 N 2200 W,828 N 2200 W,828,,N,2200,,W,,,,,PROVO,84601,49049,UT,,,,411180020,UTAH COUNTY,2013/06/19
-111.702171030205236,40.245386101731683,PROVO,PROVO | 2473 W 880 N,2473 W 880 N,2473,,W,880,,N,,,,,PROVO,84601,49049,UT,,,,411180034,UTAH COUNTY,2013/06/19
-111.70184700876564,40.245386715860683,PROVO,PROVO | 2447 W 880 N,2447 W 880 N,2447,,W,880,,N,,,,,PROVO,84601,49049,UT,,,,411180033,UTAH COUNTY,2013/06/19
-111.700157019716926,40.244917657513888,PROVO,PROVO | 847 N 2350 W,847 N 2350 W,847,,N,2350,,W,,,,,PROVO,84601,49049,UT,,,,411180046,UTAH COUNTY,2013/06/19
-111.700259042565918,40.244720907589581,PROVO,PROVO | 833 N 2350 W,833 N 2350 W,833,,N,2350,,W,,,,,PROVO,84601,49049,UT,,,,411180045,UTAH COUNTY,2013/06/19
-111.699423517954173,40.245034168678757,PROVO,PROVO | 848 N 2350 W,848 N 2350 W,848,,N,2350,,W,,,,,PROVO,84601,49049,UT,,,,411180048,UTAH COUNTY,2013/06/19
-111.70871317415758,40.249419958650186,PROVO,PROVO | 2808 W 1190 N,2808 W 1190 N,2808,,W,1190,,N,,,,,PROVO,84601,49049,UT,,,,512840011,UTAH COUNTY,2013/06/19
-111.708827454331583,40.249532055143646,PROVO,PROVO | 2822 W 1190 N,2822 W 1190 N,2822,,W,1190,,N,,,,,PROVO,84601,49049,UT,,,,512840014,UTAH COUNTY,2013/06/19
-111.709660348061135,40.249112162494917,PROVO,PROVO | 1159 N 2850 W,1159 N 2850 W,1159,,N,2850,,W,,,,,PROVO,84601,49049,UT,,,,513000041,UTAH COUNTY,2013/06/19
-111.709382321678021,40.249521988313063,PROVO,PROVO | 2852 W 1190 N,2852 W 1190 N,2852,,W,1190,,N,,,,,PROVO,84601,49049,UT,,,,513000046,UTAH COUNTY,2013/06/19
-111.708353317504887,40.252300722153691,PROVO,PROVO | 1408 N 2800 W,1408 N 2800 W,1408,,N,2800,,W,,,,,PROVO,84601,49049,UT,,,,403800016,UTAH COUNTY,2013/06/19
-111.706262645001289,40.251143733541511,PROVO,PROVO | 1322 N 2710 W,1322 N 2710 W,1322,,N,2710,,W,,,,,PROVO,84601,49049,UT,,,,371940010,UTAH COUNTY,2013/06/19
-111.706719927730887,40.250613177237192,PROVO,PROVO | 1285 N 2710 W,1285 N 2710 W,1285,,N,2710,,W,,,,,PROVO,84601,49049,UT,,,,371940003,UTAH COUNTY,2013/06/19
-111.703277498975879,40.244034293419276,PROVO,PROVO | 2529 W 800 N,2529 W 800 N,2529,,W,800,,N,,,,,PROVO,84601,49049,UT,,,,410860022,UTAH COUNTY,2013/06/19
-111.703249130146318,40.243599226104109,PROVO,PROVO | 2534 W 710 N,2534 W 710 N,2534,,W,710,,N,,,,,PROVO,84601,49049,UT,,,,410860023,UTAH COUNTY,2013/06/19
-111.699496653317894,40.243972520148645,PROVO,PROVO | 2291 W 800 N,2291 W 800 N,2291,,W,800,,N,,,,,PROVO,84601,49049,UT,,,,410880027,UTAH COUNTY,2013/06/19
-111.701338691773628,40.244857437526619,PROVO,PROVO | 843 N 2400 W,843 N 2400 W,843,,N,2400,,W,,,,,PROVO,84601,49049,UT,,,,411180041,UTAH COUNTY,2013/06/19
-111.710540433204372,40.244975637121641,PROVO,PROVO | 2912 W 820 N,2912 W 820 N,2912,,W,820,,N,,,,,PROVO,84601,49049,UT,,,,464250087,UTAH COUNTY,2013/06/19
-111.708098101500369,40.243043425143583,PROVO,PROVO | 2785 W 680 N,2785 W 680 N,2785,,W,680,,N,,,,,PROVO,84601,49049,UT,,,,463780036,UTAH COUNTY,2013/06/19
-111.710210873057605,40.240744816891834,PROVO,PROVO | 514 N LAKESHORE DR,514 N LAKESHORE DR,514,,N,LAKESHORE,DR,,,,,,PROVO,84601,49049,UT,,,,452750023,UTAH COUNTY,2013/06/19
-111.710703538338151,40.244281910111887,PROVO,PROVO | 2924 W 750 N,2924 W 750 N,2924,,W,750,,N,,,,,PROVO,84601,49049,UT,,,,464180060,UTAH COUNTY,2013/06/19
-111.709284444189862,40.24381753757207,PROVO,PROVO | 2845 W 750 N,2845 W 750 N,2845,,W,750,,N,,,,,PROVO,84601,49049,UT,,,,464050066,UTAH COUNTY,2013/06/19
-111.716661349614583,40.260251256416971,PROVO,PROVO | 1969 N GENEVA RD,1969 N GENEVA RD,1969,,N,GENEVA,RD,,,,,,PROVO,84601,49049,UT,,,,190430013,UTAH COUNTY,2013/06/19
-111.708475279108015,40.246428525583688,PROVO,PROVO | 2804 W 950 N,2804 W 950 N,2804,,W,950,,N,,,,,PROVO,84601,49049,UT,,,,512590090,UTAH COUNTY,2013/06/19
-111.707525999178387,40.241313893322904,PROVO,PROVO | 545 N 2740 W,545 N 2740 W,545,,N,2740,,W,,,,,PROVO,84601,49049,UT,,,,452750007,UTAH COUNTY,2013/06/19
-111.703342458663244,40.244937622302743,PROVO,PROVO | 850 N 2550 W,850 N 2550 W,850,,N,2550,,W,,,,,PROVO,84601,49049,UT,,,,410860015,UTAH COUNTY,2013/06/19
-111.706416999009036,40.234706748390082,PROVO,PROVO | 2728 W 50 N,2728 W 50 N,2728,,W,50,,N,,,,,PROVO,84601,49049,UT,,,,550580005,UTAH COUNTY,2013/06/19
-111.706706861706067,40.234342623847589,PROVO,PROVO | 2745 W 50 N,2745 W 50 N,2745,,W,50,,N,,,,,PROVO,84601,49049,UT,,,,550580003,UTAH COUNTY,2013/06/19
-111.706051855149838,40.235892891431639,PROVO,PROVO | 2717 W 170 N,2717 W 170 N,2717,,W,170,,N,,,,,PROVO,84601,49049,UT,,,,552680037,UTAH COUNTY,2013/06/19
-111.706113149492325,40.236553891628191,PROVO,PROVO | 2715 W 220 N,2715 W 220 N,2715,,W,220,,N,,,,,PROVO,84601,49049,UT,,,,550860016,UTAH COUNTY,2013/06/19
-111.701739883371602,40.235843258395214,PROVO,PROVO | 2429 W 200 N,2429 W 200 N,2429,,W,200,,N,,,,,PROVO,84601,49049,UT,,,,510730006,UTAH COUNTY,2013/06/19
-111.70096764594301,40.239364095234841,PROVO,PROVO | 434 N 2420 W,434 N 2420 W,434,,N,2420,,W,,,,,PROVO,84601,49049,UT,,,,553100029,UTAH COUNTY,2013/06/19
-111.700969388408154,40.238507118444772,PROVO,PROVO | 2408 W 360 N,2408 W 360 N,2408,,W,360,,N,,,,,PROVO,84601,49049,UT,,,,553090016,UTAH COUNTY,2013/06/19
-111.708251955847004,40.236450819504597,PROVO,PROVO | 201 N 2830 W,201 N 2830 W,201,,N,2830,,W,,,,,PROVO,84601,49049,UT,,,,514210028,UTAH COUNTY,2013/06/19
-111.710252188541418,40.235934490097094,PROVO,PROVO | 149 N 2970 W,149 N 2970 W,149,,N,2970,,W,,,,,PROVO,84601,49049,UT,,,,513960026,UTAH COUNTY,2013/06/19
-111.69257630283937,40.230474842026275,PROVO,PROVO | 225 S 1920 W,225 S 1920 W,225,,S,1920,,W,,,,,PROVO,84601,49049,UT,,,,450150006,UTAH COUNTY,2013/06/19
-111.691132681039704,40.231881720007664,PROVO,PROVO | 1831 W 120 S,1831 W 120 S,1831,,W,120,,S,,,,,PROVO,84601,49049,UT,,,,460880026,UTAH COUNTY,2013/06/19
-111.69116950102817,40.231468152006173,PROVO,PROVO | 1828 W 170 S,1828 W 170 S,1828,,W,170,,S,,,,,PROVO,84601,49049,UT,,,,450130009,UTAH COUNTY,2013/06/19
-111.690611917252994,40.233684532342281,PROVO,PROVO | 1795 W CENTER ST,1795 W CENTER ST,1795,,W,CENTER,ST,,,,,,PROVO,84601,49049,UT,,,,210120006,UTAH COUNTY,2013/06/19
-111.691789018790331,40.229404286469872,PROVO,PROVO | 1861 W 300 S,1861 W 300 S,1861,,W,300,,S,,,,,PROVO,84601,49049,UT,,,,450140008,UTAH COUNTY,2013/06/19
-111.7019448119609,40.229026550085081,PROVO,PROVO | 348 S 2430 W,348 S 2430 W,348,,S,2430,,W,,,,,PROVO,84601,49049,UT,,,,367340058,UTAH COUNTY,2013/06/19
-111.698720135434243,40.225550260106608,PROVO,PROVO | 2287 W 600 S,2287 W 600 S,2287,,W,600,,S,,,,,PROVO,84601,49049,UT,,,,210380142,UTAH COUNTY,2013/06/19
-111.711671191447579,40.233631820020612,PROVO,PROVO | 3001 W CENTER ST,3001 W CENTER ST,3001,,W,CENTER,ST,,,,,,PROVO,84601,49049,UT,,,,210220144,UTAH COUNTY,2013/06/19
-111.711722298182252,40.233224915045831,PROVO,PROVO | 3015 W CENTER ST,3015 W CENTER ST,3015,,W,CENTER,ST,,,,,,PROVO,84601,49049,UT,,,,210220144,UTAH COUNTY,2013/06/19
-111.693631137119269,40.233122493626404,PROVO,PROVO | 1980 W 70 S,1980 W 70 S,1980,,W,70,,S,,,,,PROVO,84601,49049,UT,,,,460890007,UTAH COUNTY,2013/06/19
-111.706271778528603,40.245654040565363,PROVO,PROVO | 2686 W 880 N,2686 W 880 N,2686,,W,880,,N,,,,,PROVO,84601,49049,UT,,,,412340005,UTAH COUNTY,2013/06/19
-111.708371963618291,40.242664439329715,PROVO,PROVO | 2796 W 620 N,2796 W 620 N,2796,,W,620,,N,,,,,PROVO,84601,49049,UT,,,,464230068,UTAH COUNTY,2013/06/19
-111.711389173048332,40.243627405805363,PROVO,PROVO | 2958 W 730 N,2958 W 730 N,2958,,W,730,,N,,,,,PROVO,84601,49049,UT,,,,464180140,UTAH COUNTY,2013/06/19
-111.705931807399168,40.244458958286508,PROVO,PROVO | 2673 W 820 N,2673 W 820 N,2673,,W,820,,N,,,,,PROVO,84601,49049,UT,,,,353290004,UTAH COUNTY,2013/06/19
-111.704358521404288,40.242386763443839,PROVO,PROVO | 607 N 2580 W,607 N 2580 W,607,,N,2580,,W,,,,,PROVO,84601,49049,UT,,,,390880001,UTAH COUNTY,2013/06/19
-111.704378233626741,40.241725089752528,PROVO,PROVO | 569 N 2580 W,569 N 2580 W,569,,N,2580,,W,,,,,PROVO,84601,49049,UT,,,,390880004,UTAH COUNTY,2013/06/19
-111.700793946796907,40.246449708952341,PROVO,PROVO | 2374 W 960 N,2374 W 960 N,2374,,W,960,,N,,,,,PROVO,84601,49049,UT,,,,464030004,UTAH COUNTY,2013/06/19
-111.705219116090277,40.241084542000998,PROVO,PROVO | 533 N 2620 W,533 N 2620 W,533,,N,2620,,W,,,,,PROVO,84601,49049,UT,,,,401730008,UTAH COUNTY,2013/06/19
-111.704454650142281,40.24064747123132,PROVO,PROVO | 2594 W 500 N,2594 W 500 N,2594,,W,500,,N,,,,,PROVO,84601,49049,UT,,,,342660005,UTAH COUNTY,2013/06/19
-111.707560594007433,40.243202663803196,PROVO,PROVO | 682 N 2770 W,682 N 2770 W,682,,N,2770,,W,,,,,PROVO,84601,49049,UT,,,,463780032,UTAH COUNTY,2013/06/19
-111.698018155838142,40.24380612596709,PROVO,PROVO | 720 N 2250 W,720 N 2250 W,720,,N,2250,,W,,,,,PROVO,84601,49049,UT,,,,410880044,UTAH COUNTY,2013/06/19
-111.697900982058911,40.243306545605435,PROVO,PROVO | 680 N 2250 W,680 N 2250 W,680,,N,2250,,W,,,,,PROVO,84601,49049,UT,,,,410880046,UTAH COUNTY,2013/06/19
-111.690731651483958,40.244380133172776,PROVO,PROVO | 773 N 1890 W,773 N 1890 W,773,,N,1890,,W,,,,,PROVO,84601,49049,UT,,,,382290011,UTAH COUNTY,2013/06/19
-111.692305960824712,40.244903987252002,PROVO,PROVO | 1901 W 820 N,1901 W 820 N,1901,,W,820,,N,,,,,PROVO,84601,49049,UT,,,,210130037,UTAH COUNTY,2013/06/19
-111.705713640244056,40.250406428482094,PROVO,PROVO | 2674 W 1210 N,2674 W 1210 N,2674,,W,1210,,N,,,,,PROVO,84601,49049,UT,,,,514440002,UTAH COUNTY,2013/06/19
-111.706475485850788,40.247244200589421,PROVO,PROVO | 1022 N 2700 W,1022 N 2700 W,1022,,N,2700,,W,,,,,PROVO,84601,49049,UT,,,,511860008,UTAH COUNTY,2013/06/19
-111.706936024204495,40.248792159230128,PROVO,PROVO | 2738 W 1120 N,2738 W 1120 N,2738,,W,1120,,N,,,,,PROVO,84601,49049,UT,,,,512470037,UTAH COUNTY,2013/06/19
-111.706503529002163,40.249319321846031,PROVO,PROVO | 2718 W 1180 N,2718 W 1180 N,2718,,W,1180,,N,,,,,PROVO,84601,49049,UT,,,,514520008,UTAH COUNTY,2013/06/19
-111.710049974236995,40.248321909338053,PROVO,PROVO | 2887 W 1100 N,2887 W 1100 N,2887,,W,1100,,N,,,,,PROVO,84601,49049,UT,,,,513200008,UTAH COUNTY,2013/06/19
-111.711217766830686,40.248447355191111,PROVO,PROVO | 2959 W 1130 N,2959 W 1130 N,2959,,W,1130,,N,,,,,PROVO,84601,49049,UT,,,,513610050,UTAH COUNTY,2013/06/19
-111.710867586491901,40.248398964603687,PROVO,PROVO | 2941 W 1100 N,2941 W 1100 N,2941,,W,1100,,N,,,,,PROVO,84601,49049,UT,,,,513610051,UTAH COUNTY,2013/06/19
-111.704095442792294,40.234026096316406,PROVO,PROVO | 2566 W CENTER ST,2566 W CENTER ST,2566,,W,CENTER,ST,,,,,,PROVO,84601,49049,UT,,,,512830001,UTAH COUNTY,2013/06/19
-111.703027424044492,40.234031868113398,PROVO,PROVO | 2512 W CENTER ST,2512 W CENTER ST,2512,,W,CENTER,ST,,,,,,PROVO,84601,49049,UT,,,,513620002,UTAH COUNTY,2013/06/19
-111.719030498451176,40.220660197577885,PROVO,PROVO | 3436 W TAXILANE 22,3436 W TAXILANE 22,3436,,W,TAXILANE 22,,,,,,,PROVO,84601,49049,UT,,,,210320005,UTAH COUNTY,2013/06/19
-111.71850550821938,40.222875160066842,PROVO,PROVO | 3423 W TAXILANE 16,3423 W TAXILANE 16,3423,,W,TAXILANE 16,,,,,,,PROVO,84601,49049,UT,,,,210320005,UTAH COUNTY,2013/06/19
-111.691521028998949,40.230306821382236,PROVO,PROVO | 241 S 1860 W,241 S 1860 W,241,,S,1860,,W,,,,,PROVO,84601,49049,UT,,,,450140004,UTAH COUNTY,2013/06/19
-111.692326840687684,40.225935088477499,PROVO,PROVO | 1876 W 600 S,1876 W 600 S,1876,,W,600,,S,,,,,PROVO,84601,49049,UT,,,,511620001,UTAH COUNTY,2013/06/19
-111.690549390356381,40.229391958851956,PROVO,PROVO | 309 S 1800 W,309 S 1800 W,309,,S,1800,,W,,,,,PROVO,84601,49049,UT,,,,412400039,UTAH COUNTY,2013/06/19
-111.696017777413687,40.229081805397925,PROVO,PROVO | 2128 W 360 S,2128 W 360 S,2128,,W,360,,S,,,,,PROVO,84601,49049,UT,,,,660280028,UTAH COUNTY,2013/06/19
-111.695961389180127,40.236525831529555,PROVO,PROVO | 2152 W 220 N,2152 W 220 N,2152,,W,220,,N,,,,,PROVO,84601,49049,UT,,,,400790006,UTAH COUNTY,2013/06/19
-111.695954383291451,40.236323794555162,PROVO,PROVO | 2153 W 220 N,2153 W 220 N,2153,,W,220,,N,,,,,PROVO,84601,49049,UT,,,,400790005,UTAH COUNTY,2013/06/19
-111.696942084131763,40.23585315003632,PROVO,PROVO | 2221 W 200 N,2221 W 200 N,2221,,W,200,,N,,,,,PROVO,84601,49049,UT,,,,510250002,UTAH COUNTY,2013/06/19
-111.691379115746997,40.235655066503945,PROVO,PROVO | 1835 W 150 N,1835 W 150 N,1835,,W,150,,N,,,,,PROVO,84601,49049,UT,,,,391570010,UTAH COUNTY,2013/06/19
-111.704583961381701,40.235463804031511,PROVO,PROVO | 128 N 2650 W,128 N 2650 W,128,,N,2650,,W,,,,,PROVO,84601,49049,UT,,,,510680010,UTAH COUNTY,2013/06/19
-111.703158371693974,40.236247455951791,PROVO,PROVO | 212 N 2520 W,212 N 2520 W,212,,N,2520,,W,,,,,PROVO,84601,49049,UT,,,,510660004,UTAH COUNTY,2013/06/19
-111.696928494137623,40.240592944731915,PROVO,PROVO | 508 N 2210 W,508 N 2210 W,508,,N,2210,,W,,,,,PROVO,84601,49049,UT,,,,553610029,UTAH COUNTY,2013/06/19
-111.698075090955655,40.240638738782643,PROVO,PROVO | 512 N 2260 W,512 N 2260 W,512,,N,2260,,W,,,,,PROVO,84601,49049,UT,,,,553400013,UTAH COUNTY,2013/06/19
-111.698864207942648,40.242002220762672,PROVO,PROVO | 588 N 2310 W,588 N 2310 W,588,,N,2310,,W,,,,,PROVO,84601,49049,UT,,,,552990099,UTAH COUNTY,2013/06/19
-111.698864961462291,40.24223555741424,PROVO,PROVO | 602 N 2310 W,602 N 2310 W,602,,N,2310,,W,,,,,PROVO,84601,49049,UT,,,,552990095,UTAH COUNTY,2013/06/19
-111.698863932256131,40.241906813802089,PROVO,PROVO | 582 N 2310 W,582 N 2310 W,582,,N,2310,,W,,,,,PROVO,84601,49049,UT,,,,552990101,UTAH COUNTY,2013/06/19
-111.698893803144159,40.241679058161772,PROVO,PROVO | 562 N 2310 W,562 N 2310 W,562,,N,2310,,W,,,,,PROVO,84601,49049,UT,,,,552990105,UTAH COUNTY,2013/06/19
-111.698871242765392,40.241291523629108,PROVO,PROVO | 2293 W 540 N,2293 W 540 N,2293,,W,540,,N,,,,,PROVO,84601,49049,UT,,,,552730045,UTAH COUNTY,2013/06/19
-111.698989078735465,40.240712053621053,PROVO,PROVO | 2304 W 510 N,2304 W 510 N,2304,,W,510,,N,,,,,PROVO,84601,49049,UT,,,,552830078,UTAH COUNTY,2013/06/19
-111.700182625730179,40.240601862245363,PROVO,PROVO | 2375 W 510 N,2375 W 510 N,2375,,W,510,,N,,,,,PROVO,84601,49049,UT,,,,552770063,UTAH COUNTY,2013/06/19
-111.704235563132656,40.233674150437487,PROVO,PROVO | 2581 W CENTER ST,2581 W CENTER ST,2581,,W,CENTER,ST,,,,,,PROVO,84601,49049,UT,,,,467230001,UTAH COUNTY,2013/06/19
-111.695324675043082,40.234063626349204,PROVO,PROVO | 2076 W CENTER ST,2076 W CENTER ST,2076,,W,CENTER,ST,,,,,,PROVO,84601,49049,UT,,,,210250185,UTAH COUNTY,2013/06/19
-111.695031332704005,40.234380714759268,PROVO,PROVO | 45 N 2050 W,45 N 2050 W,45,,N,2050,,W,,,,,PROVO,84601,49049,UT,,,,210250185,UTAH COUNTY,2013/06/19
-111.708296149463195,40.235852150081804,PROVO,PROVO | 145 N 2830 W,145 N 2830 W,145,,N,2830,,W,,,,,PROVO,84601,49049,UT,,,,513960035,UTAH COUNTY,2013/06/19
-111.696300955188548,40.239355057987105,PROVO,PROVO | 436 N 2150 W,436 N 2150 W,436,,N,2150,,W,,,,,PROVO,84601,49049,UT,,,,552520003,UTAH COUNTY,2013/06/19
-111.709443895745025,40.236882362955704,PROVO,PROVO | 2929 W 230 N,2929 W 230 N,2929,,W,230,,N,,,,,PROVO,84601,49049,UT,,,,514210022,UTAH COUNTY,2013/06/19
-111.706295057301901,40.234024135528593,PROVO,PROVO | 2722 W CENTER ST,2722 W CENTER ST,2722,,W,CENTER,ST,,,,,,PROVO,84601,49049,UT,,,,550580001,UTAH COUNTY,2013/06/19
-111.701897262198344,40.228610607308262,PROVO,PROVO | 384 S 2430 W,384 S 2430 W,384,,S,2430,,W,,,,,PROVO,84601,49049,UT,,,,367340060,UTAH COUNTY,2013/06/19
-111.69602889363658,40.225551610227967,PROVO,PROVO | 2133 W 600 S,2133 W 600 S,2133,,W,600,,S,,,,,PROVO,84601,49049,UT,,,,210380124,UTAH COUNTY,2013/06/19
-111.691407079889672,40.225597420775998,PROVO,PROVO | 1841 W 600 S,1841 W 600 S,1841,,W,600,,S,,,,,PROVO,84601,49049,UT,,,,210410002,UTAH COUNTY,2013/06/19
-111.702954121791947,40.226544479265961,PROVO,PROVO | 542 S 2470 W,542 S 2470 W,542,,S,2470,,W,,,,,PROVO,84601,49049,UT,,,,371230001,UTAH COUNTY,2013/06/19
-111.693169977261263,40.233675005734064,PROVO,PROVO | 1951 W CENTER ST,1951 W CENTER ST,1951,,W,CENTER,ST,,,,,,PROVO,84601,49049,UT,,,,460890004,UTAH COUNTY,2013/06/19
-111.694287121228342,40.228131804979292,PROVO,PROVO | 2015 W 410 S,2015 W 410 S,2015,,W,410,,S,,,,,PROVO,84601,49049,UT,,,,402600036,UTAH COUNTY,2013/06/19
-111.693397798446725,40.233675623084785,PROVO,PROVO | 1965 W CENTER ST,1965 W CENTER ST,1965,,W,CENTER,ST,,,,,,PROVO,84601,49049,UT,,,,460890005,UTAH COUNTY,2013/06/19
-111.693507588474077,40.232211850284706,PROVO,PROVO | 109 S 1980 W,109 S 1980 W,109,,S,1980,,W,,,,,PROVO,84601,49049,UT,,,,460890019,UTAH COUNTY,2013/06/19
-111.692965936998888,40.232928273168632,PROVO,PROVO | 1945 W 70 S,1945 W 70 S,1945,,W,70,,S,,,,,PROVO,84601,49049,UT,,,,460890015,UTAH COUNTY,2013/06/19
